Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion;BC 
4/07/2024 18:00;23;4;16,7;9,4;26,1;2,2;0;16,2;1,4;168;0;53,8;561;137;0;1,5
4/07/2024 19:00;33;18;14,9;11,5;26,4;3,3;0;12,2;1;173;0;66,4;562;4;0;2,2
4/07/2024 20:00;21;4;15,1;12,3;27,4;2,2;0;10,5;1,1;122;0;73,4;563;0;0;1,7
4/07/2024 21:00;25;6;15,5;11,1;26,7;2,2;0;10,4;1;153;0;73,8;563;0;0;1,6
4/07/2024 22:00;25;4;13,8;12,8;26,5;2,2;0;8,9;0,8;149;0;72,9;563;0;0;1,9
4/07/2024 23:00;23;8;14,2;11,9;26,1;2,6;0;8,4;1;141;0;74,5;564;0;0;1,8
5/07/2024 0:00;16;6;12,4;9,4;21,8;1,5;0;9,4;0,8;122;0;75,4;564;0;0;1,5
5/07/2024 1:00;12;6;13,8;11,2;25;0,7;0;6,2;0,3;157;0;80,1;563;0;0,4;1,7
5/07/2024 2:00;14;14;12,2;11,4;23,6;1;0;4,4;0,5;123;0;84,6;563;0;0;1,8
5/07/2024 3:00;7;7;11,3;7,7;19;1;0;8,9;1;106;0;84,1;562;0;0,1;1,3
5/07/2024 4:00;8;8;13;11,1;24,1;1,4;0;7;0,8;96;0;84,1;562;0;0;1,9
5/07/2024 5:00;0;8;13,8;12,1;25,9;1,1;0;5,7;0,8;84;0;83,3;563;0;0;2,1
5/07/2024 6:00;22;10;17,2;14,5;31,7;0,9;0;5,4;0,4;118;0;81,2;563;1;0;2,9
5/07/2024 7:00;25;14;24,5;17,2;41,8;1,6;0;3,3;0,4;147;0;79,5;563;33;0;3,7
5/07/2024 8:00;28;13;17,5;11,8;29,2;1,4;0;6,8;0,7;183;0;76,6;564;68;0;2,8
5/07/2024 9:00;22;8;13,8;7,2;21;0,7;0;11,4;0,9;152;0;71,1;564;217;0;1,7
5/07/2024 10:00;24;11;14,7;8,5;23,3;0,9;0;13,5;1;147;0;63,5;564;225;0;2,2
5/07/2024 11:00;11;6;13,5;5,9;19,4;0,5;0;15,9;1,1;130;0;58,2;564;429;0;1,6
5/07/2024 12:00;30;10;29;13,6;42,7;1,3;0;12,5;1,9;254;0;63,1;564;368;0;5,1
5/07/2024 13:00;39;14;25,6;13,5;39;1,7;0;12,9;2,7;251;0;65,6;563;477;0;5,5
5/07/2024 14:00;35;13;20,9;11,7;32,6;1,1;0;13,2;3,4;245;0;66,7;563;209;0;5,3
5/07/2024 15:00;29;20;39,2;20;59,2;0,5;0;5,7;0,7;290;0;85,9;563;24;10,3;6,8
5/07/2024 16:00;14;11;29,9;15,8;45,7;0,2;0;6,9;0,3;339;0;89,8;563;67;4;6,3
5/07/2024 17:00;23;10;25,2;16,7;41,9;0,1;0;6;0,4;329;0;88,4;563;96;0;5
5/07/2024 18:00;38;18;75,4;31,1;106,4;1,2;0;2,9;1;1;0;85,8;563;19;0,3;8,1
5/07/2024 19:00;31;22;92,3;36,2;128,5;1,3;0;2;0,6;343;0;89,3;564;2;0,2;11,1
5/07/2024 20:00;29;23;89;30,2;119,2;1;0;1,9;0,5;337;0;90,4;564;0;0;10
5/07/2024 21:00;34;23;57,5;25,3;82,8;0,4;0;1,8;0,4;6;0;90,2;565;0;0;8,1
5/07/2024 22:00;28;18;31,8;19,2;51;0;0;1,8;0,4;5;0;90,4;565;0;0;4
5/07/2024 23:00;43;17;68,3;21,4;89,8;0,8;0;1,9;0,3;313;0;91;565;0;0;8,2
6/07/2024 0:00;16;1,9;14,9;14,3;29,3;0;0;3,8;0,8;132;0;89,2;565;0;0;1,9
6/07/2024 1:00;8;3;9,3;9,8;19,1;0;0;6,4;0,6;122;0;88,1;565;0;0;1,3
6/07/2024 2:00;27;9;31,5;15;46,6;0;0;4,3;0,6;12;0;88;564;0;0;3,6
6/07/2024 3:00;46;17;55,7;18,5;74,3;2,6;0;2,2;0,8;317;0;87,6;564;0;0;6,4
6/07/2024 4:00;56;21;70,2;20,7;90,9;1,8;0;2;0,6;338;0;87,7;564;0;0;7,6
6/07/2024 5:00;80;31;108,4;24;132,4;2,2;0;2;0,5;340;0;90,6;564;0;0;13,7
6/07/2024 6:00;56;24;100,2;21,8;122;1,8;0;1,8;0,4;341;0;90,6;564;3;0;11,1
6/07/2024 7:00;113;40;168,7;29,6;198,4;2,9;0;2,1;0,5;357;0;92;565;50;0;18,8
6/07/2024 8:00;62;27;86,6;28,2;114,7;3,3;0;4,8;0,2;32;0;81,9;565;342;0;10,5
6/07/2024 9:00;10;1,5;18,4;7,6;26;0;0;12;1,4;118;0;58,7;565;486;0;1,5
6/07/2024 10:00;21;4;18,8;7,4;26,2;0;0;14,5;2,1;101;0;55,2;566;382;0;2
6/07/2024 11:00;16;5;16,6;6,4;23;0;0;16,1;2,3;104;0;50,8;565;787;0;1,1
6/07/2024 12:00;14;2;13,1;5;18,1;0;0;17,7;2,4;106;0;45,9;565;885;0;1,1
6/07/2024 13:00;12;3;13;4,3;17,3;0;0;18,8;2,7;101;0;43,5;565;1206;0;1,1
6/07/2024 14:00;11;2;8,8;3,9;12,7;0;0;20,9;1,8;134;0;42,3;564;903;0;0,8
6/07/2024 15:00;15;0,6;8;2,9;11;0;0;22,5;2;165;0;40,7;563;730;0;0,6
6/07/2024 16:00;12;5;14;7,1;21,2;0;0;19,5;1,8;125;0;43,3;563;352;0;1
6/07/2024 17:00;19;5;11,7;7,3;19;0;0;18,1;1,7;140;0;51,4;563;204;0;1,2
6/07/2024 18:00;17;5;9,8;6,5;16,2;0;0;17,8;1,5;144;0;56,8;563;91;0;1,1
6/07/2024 19:00;14;10;8,7;9;17,7;0;0;14;1,1;156;0;62,3;564;4;0;1,3
6/07/2024 20:00;13;7;7,1;7,9;15;0;0;13,7;1,2;143;0;68,1;564;0;0;1,2
6/07/2024 21:00;10;9;6,2;8,4;14,6;0;0;12,6;1,2;138;0;71,3;565;0;0;1,1
6/07/2024 22:00;19;6;5,8;8,4;14,3;0;0;12,5;1,4;129;0;71,4;565;0;0;1,1
6/07/2024 23:00;18;6;5,8;7,9;13,6;0;0;12,1;1,8;131;0;72;565;0;0;1,1
7/07/2024 0:00;11;6;3,5;6,7;10,1;0;0;13,5;1,6;129;0;74,2;565;0;0;0,9
7/07/2024 1:00;21;18;2,6;7,2;9,7;0;0;11;1;164;0;76,7;565;0;0;1,4
7/07/2024 2:00;16;7;1,4;7,1;8,5;0;0;10,8;0,9;134;0;77,4;565;0;0;1,1
7/07/2024 3:00;19;7;0,5;7;7,5;0;0;9,8;1,2;114;0;77,2;564;0;0;0,9
7/07/2024 4:00;12;7;1,7;6,5;8,2;0;0;10,8;1,3;113;0;77,7;564;0;0;0,7
7/07/2024 5:00;9;5;0;4,6;4,5;0;0;12,1;1,1;138;0;77,6;564;0;0;0,6
7/07/2024 6:00;11;3;0;5,5;5,3;0;0;12,7;1,3;123;0;77,1;564;3;0;0,8
7/07/2024 7:00;14;4;2,8;5,6;8,4;0;0;13,3;1,4;126;0;76,6;564;28;0;0,7
7/07/2024 8:00;10;4;3,8;6;9,8;0;0;12,3;1,2;114;0;76,9;565;133;0;1,1
7/07/2024 9:00;20;5;1;4,1;5,1;0;0;15;1,8;112;0;66,7;565;195;0;0,9
7/07/2024 10:00;10;6;3,2;3,9;7,1;0;0;17,1;1,6;117;0;61;565;327;0;0,7
7/07/2024 11:00;12;6;2;1,9;3,9;0;0;18,8;1,7;134;0;55;565;418;0;0,7
7/07/2024 12:00;16;6;2,6;2,2;4,8;0;0;19,6;2,2;114;0;51,4;565;531;0;0,6
7/07/2024 13:00;18;2;0,3;2,8;3,2;0;0;20,6;2;132;0;51,8;565;484;0;0,5
7/07/2024 14:00;6;1;1,8;2,2;4,1;0;0;20,6;2,5;125;0;48,4;564;909;0;0,5
7/07/2024 15:00;6;6;0,8;2,1;2,9;0;0;19,9;2,8;115;0;46,8;564;908;0;0,5
7/07/2024 16:00;2;2;1,7;2;3,8;0;0;19,3;3,1;105;0;48,3;563;603;0;0,6
7/07/2024 17:00;8;1;0,9;2,4;3,3;0;0;18,8;2,5;107;0;52,4;563;213;0;0,5
7/07/2024 18:00;6;5;3,6;5,5;9,2;0;0;15,3;1,9;110;0;60,5;564;68;0;0,7
7/07/2024 19:00;8;6;0;4,7;4;0;0;15,6;1,3;145;0;65,4;564;4;0;0,6
7/07/2024 20:00;12;3;0,1;5,1;5,2;0;0;14,1;1,1;130;0;68,5;564;0;0;0,7
7/07/2024 21:00;11;1;4,6;7,6;12,2;0;0;11,7;1,3;102;0;68,8;564;0;0;0,9
7/07/2024 22:00;8;2;0,1;6;6,2;0;0;13,6;1,3;116;0;72,9;565;0;0;0,8
7/07/2024 23:00;7;6;0;0;0;0;0;15,8;1,4;141;0;77,5;565;0;0;1,3
8/07/2024 0:00;6;3;0;0;0;0;0;16;1,5;133;0;77,5;565;0;0;0,6
8/07/2024 1:00;16;8;0;0;0;0;0;16,7;1,4;106;0;76,8;565;0;0;0,5
8/07/2024 2:00;6;6;0;0;0;0;0;17,8;1,4;136;0;78,4;564;0;0;0,3
8/07/2024 3:00;3;0,5;0;0;0;0;0;17,6;0,9;151;0;77,9;564;0;0;0,5
8/07/2024 4:00;3;0,5;0;0;0;0;0;16,5;1,1;142;0;78,8;564;0;0;0,5
8/07/2024 5:00;6;4;1,3;7,5;8,8;0;0;11,9;1,1;140;0;80,9;564;0;0;1,5
8/07/2024 6:00;23;6;5,2;11,7;16,9;0;0;8,5;1,1;141;0;78,8;564;3;0;2,4
8/07/2024 7:00;24;8;16,3;13,6;29,9;0;0;8,4;1,1;140;0;78,6;564;50;0;3,1
8/07/2024 8:00;25;6;14,3;9,3;23,6;0;0;12,1;1,5;138;0;68,6;564;239;0;2,6
8/07/2024 9:00;19;6;4,5;3,9;8,4;0;0;19,8;1,9;144;0;55,7;565;465;0;1,1
8/07/2024 10:00;32;2;3,1;2,7;5,9;0;0;22,2;1,8;142;0;49,7;565;603;0;0,9
8/07/2024 11:00;24;1,1;4,8;2,8;7,7;0;0;22,8;2,2;119;0;46,7;565;796;0;1,1
8/07/2024 12:00;15;2;2,8;2,6;5,4;0;0;23,5;1,9;127;0;45,3;564;813;0;1
8/07/2024 13:00;20;2,3;9,9;7;16,9;0;0;21;2;114;0;42,9;564;722;0;2,3
8/07/2024 14:00;10;4;4,7;4,7;9,3;0;0;23,2;2;128;0;45,4;563;622;0;1,1
8/07/2024 15:00;11;4;2,5;1,5;4;0;0;25,1;1,6;146;0;39,5;563;843;0;0,7
8/07/2024 16:00;11;1;5,7;3,8;9,5;0;0;23,2;2;128;0;38,2;562;783;0;1
8/07/2024 17:00;21;3;7;5,4;12,3;0;0;21,1;2,7;98;0;41,1;562;488;0;2,5
8/07/2024 18:00;10;4;4;6,9;10,9;0;0;18,8;1,4;113;0;47,1;563;129;0;1,3
8/07/2024 19:00;22;4;5,1;10,7;15,8;0;0;14,7;1,5;122;0;60,8;563;8;0,3;1,8
8/07/2024 20:00;10;7;0;12,5;11,6;0;0;8,6;0,8;148;0;81;564;0;5,2;2,1
8/07/2024 21:00;10;7;0;0;0;0;0;9,8;0,8;118;0;86,3;564;0;0,6;2,1
8/07/2024 22:00;7;7;3,3;12,8;16,1;0;0;9,9;1,4;113;0;83,4;565;0;0;1,8
8/07/2024 23:00;8;4;7,6;14,4;22;0;0;7,9;0,8;94;0;83;565;0;0;2,5
9/07/2024 0:00;15;1,5;1,6;10,4;12,1;0;0;11,8;1;120;0;80,5;565;0;0;1,5
9/07/2024 1:00;12;3;0,6;5,4;6,1;0;0;17;1,3;121;0;79,5;564;0;0;0,8
9/07/2024 2:00;6;4;0,9;5,8;6,6;0;0;17,7;0,8;105;0;78,4;564;0;0;0,7
9/07/2024 3:00;17;4;1,8;10,5;12,3;0;0;9,6;0,5;72;0;78,6;563;0;0;1,9
9/07/2024 4:00;15;5;1,8;10,7;12,4;0;0;9,7;1,2;126;0;79,8;563;0;0;2
9/07/2024 5:00;14;4;5,2;10;15,2;0;0;12,9;1,6;116;0;80,8;563;0;0;1,8
9/07/2024 6:00;13;7;8,5;10,3;18,8;0;0;14,6;2,3;102;0;76,4;563;3;0;1,9
9/07/2024 7:00;31;7;18,9;15,8;34,7;0;0;10,8;2,1;107;0;75,5;564;61;0;3,1
9/07/2024 8:00;19;5;13,6;9,7;23,3;0;0;15,8;2,1;112;0;69,5;564;222;0;2
9/07/2024 9:00;25;5;13,2;8,6;21,9;0;0;16,7;2,1;116;0;63,2;564;267;0;2,3
9/07/2024 10:00;16;5;9,7;5,8;15,5;0;0;18,7;1,6;125;0;60,7;564;368;0;1,6
9/07/2024 11:00;16;4;5,8;4,5;10,4;0;0;19,1;1,5;137;0;58,2;564;445;0;1,6
9/07/2024 12:00;12;3;4,2;3,1;7,3;0;0;20,7;1,8;139;0;55,5;564;561;0;1,2
9/07/2024 13:00;16;2;2,9;1,9;4,8;0;0;21,6;1,7;140;0;48,7;564;935;0;1
9/07/2024 14:00;10;2;5,1;3,7;8,8;0;0;20,7;1,8;140;0;46,4;563;653;0;1,5
9/07/2024 15:00;9;3;4,1;3,2;7,3;0;0;20,6;1,9;130;0;45,9;562;669;0;1,2
9/07/2024 16:00;22;1,7;5;3,8;8,8;0;0;20,1;2;118;0;47,7;562;653;0;1,7
9/07/2024 17:00;18;1,6;5,5;4,8;10,3;0;0;19,2;2;119;0;47,1;562;434;0;1,6
9/07/2024 18:00;16;5;8,8;6,9;15,7;0;0;16,2;1,7;121;0;51,5;562;153;0;2,1
9/07/2024 19:00;15;6;1,7;7,2;8,9;0;0;15,3;1,2;139;0;66;563;5;0;1,4
9/07/2024 20:00;24;11;6,1;8,8;15;0;0;13,8;1,7;114;0;69,2;563;0;0;1,6
9/07/2024 21:00;13;11;3,2;9,5;12,7;0;0;10,8;1,1;146;0;73,6;564;0;0;1,6
9/07/2024 22:00;12;7;4,4;10,4;14,8;0;0;8,7;0,8;171;0;74,6;564;0;0;1,8
9/07/2024 23:00;20;4;5,1;10;15,1;0;0;8;0,8;188;0;75,4;564;0;0;1,7
10/07/2024 0:00;3;3;5,9;9,2;15,1;0;0;10;0,9;118;0;74,6;564;0;0;1,2
10/07/2024 1:00;21;20;4,1;8,1;12,2;0;0;10,5;1,3;135;0;76,2;564;0;0;1,6
10/07/2024 2:00;8;2;4,9;4,3;9,1;0;0;14,2;0,8;147;0;75,9;563;0;0;0,8
10/07/2024 3:00;10;5;4;5,8;9,9;0;0;13,7;0,9;130;0;73,1;563;0;0;1
10/07/2024 4:00;17;7;6,3;8,9;15,2;0;0;8,9;1;135;0;73,9;563;0;0;1,4
10/07/2024 5:00;20;7;8,8;11,5;20,3;0;0;6;0,8;147;0;76;563;0;0;2,2
10/07/2024 6:00;26;7;15,5;14,5;30;0;0;3,5;0,6;133;0;75,4;563;3;0;3,8
10/07/2024 7:00;43;15;35,5;16,7;52,2;0;0;3,9;0,9;114;0;74,6;563;96;0;5,5
10/07/2024 8:00;17;9;14,6;9,8;24,4;0;0;11,1;0,9;140;0;64,6;564;143;0;2,6
10/07/2024 9:00;21;5;8,8;5,8;14,6;0;0;15,2;1,4;149;0;62,5;564;276;0;1,9
10/07/2024 10:00;21;3;11,3;6,4;17,6;0;0;17,3;1,6;124;0;54,7;564;393;0;1,9
10/07/2024 11:00;15;7;11,5;6,2;17,7;0;0;18,9;1,8;115;0;49,7;564;690;0;4,9
10/07/2024 12:00;12;6;8,5;5,1;13,6;0;0;21,9;2;116;0;42,3;563;867;0;1,1
10/07/2024 13:00;18;5;11,9;6,1;18,1;0;0;21,7;2,4;104;0;40,6;563;973;0;2,2
10/07/2024 14:00;20;4;13,7;7,1;20,8;0;0;22,5;2,2;96;0;40,1;563;602;0;2,8
10/07/2024 15:00;12;5;10,2;6,4;16,6;0;0;23,5;2;113;0;42,1;562;537;0;1,5
10/07/2024 16:00;16;3;11,4;7,5;18,9;0;0;21,9;2;107;0;45,1;562;329;0;1,9
10/07/2024 17:00;12;7;7,8;6,5;14,3;0;0;21,1;1,7;123;0;49,2;562;179;0;1,6
10/07/2024 18:00;24;5;7,2;9,3;16,4;0;0;18,3;1,6;115;0;52,4;562;77;0;1,5
10/07/2024 19:00;33;6;15,6;15,5;31,1;0;0;12,1;2;100;0;59;563;4;0;2,8
10/07/2024 20:00;26;12;17,7;15,9;33,6;0;0;10,7;1,7;91;0;61,2;563;0;0;2,6
10/07/2024 21:00;36;14;13,7;18,2;31,9;0;0;6,1;1,5;116;0;71,7;564;0;0;3,5
10/07/2024 22:00;43;18;12,3;15,3;27,6;0;0;7,5;1,6;108;0;72,3;564;0;0;3
10/07/2024 23:00;35;16;17,4;18,1;35,5;0;0;4,5;1,4;115;0;73,8;564;0;0;2,7
11/07/2024 0:00;32;11;10,6;11,8;22,3;0;0;9,8;1,8;111;0;73,7;564;0;0;1,7
11/07/2024 1:00;35;11;10,1;10,1;20,2;0;0;11,6;1,6;110;0;71,2;564;0;0;1,3
11/07/2024 2:00;28;10;9,8;5,4;15,2;0;0;17,1;1,5;99;0;68,8;563;0;0;1
11/07/2024 3:00;35;15;8,5;4,1;12,7;0;0;17,1;1,5;116;0;68,7;563;0;0;0,9
11/07/2024 4:00;40;13;10,8;8;18,9;0;0;13,1;1;112;0;69,8;563;0;0;1,5
11/07/2024 5:00;72;28;51,2;17,6;68,9;0;0;4,3;0,5;123;0;74,7;563;0;0;9,4
11/07/2024 6:00;71;31;60,6;20;80,6;0;0;1,9;0,5;126;0;78,3;563;2;0;9,4
11/07/2024 7:00;66;23;53,1;23,5;76,6;0;0;4,4;0,8;116;0;76,1;564;46;0;7,3
11/07/2024 8:00;52;18;20,9;14,5;35,4;0;0;12,3;1,4;109;0;63,8;564;104;0;2,5
11/07/2024 9:00;0;0;0;0;0;0;0;0;1,8;88;0;56,9;564;296;0;2,2
11/07/2024 10:00;0;0;0;0;0;0;0;0;2,7;99;0;53,4;564;329;0;2,4
11/07/2024 11:00;41;11;0;0;0;0;0;0;1,8;104;0;50,9;564;474;0;1,8
11/07/2024 12:00;0;0;29;9,6;38,6;0,3;0;20,3;2,2;93;0;46,4;564;513;0;1,7
11/07/2024 13:00;0;17;29,7;8,6;38,3;0,5;0;18,5;2,5;85;0;44,9;564;844;0;1,9
11/07/2024 14:00;45;16;24,3;6,2;30,5;0,5;0;20,2;2,1;119;0;40,3;563;909;0;0,9
11/07/2024 15:00;51;17;23,8;6,4;30,1;0,7;0;20,5;1,9;83;0;38,1;563;614;0;1,5
11/07/2024 16:00;57;24;36,9;14,3;51,2;1,2;0;18;2,1;59;0;34,9;562;587;0;4,8
11/07/2024 17:00;68;24;28,3;9,2;37,5;1;0;20,4;1,9;53;0;33,3;562;416;0;2
11/07/2024 18:00;51;24;20,2;8,8;29;0,7;0;19,5;2,5;109;0;39,7;563;105;0;1,3
11/07/2024 19:00;60;26;24,4;14,4;38,7;0,8;0;16,6;2,8;95;0;41,5;564;4;0;2,3
11/07/2024 20:00;52;25;19,5;11,6;31,1;0,7;0;19;2,6;103;0;49;564;0;0;1,6
11/07/2024 21:00;62;23;22,4;17,2;39,6;0,8;0;11,9;1,8;109;0;57,3;565;0;0;2,4
11/07/2024 22:00;55;24;17,5;15,3;32,8;1,1;0;11,8;1,6;114;0;61,3;565;0;0;1,9
11/07/2024 23:00;54;25;15,7;13,6;29,4;1,6;0;10,1;1,7;125;0;68,1;565;0;0;2,2
12/07/2024 0:00;52;24;13,6;9,9;23,4;1;0;12,2;1,5;125;0;66,6;565;0;0;1,3
12/07/2024 1:00;50;31;14,6;9,9;24,5;1,6;0;13,8;1,3;131;0;66,6;565;0;0;1,6
12/07/2024 2:00;50;22;13,2;6;19,3;1,1;0;16,1;0,9;160;0;69,1;564;0;0;1,1
12/07/2024 3:00;51;21;15,9;8,1;24;0,8;0;13,2;0,8;138;0;71,7;564;0;0;1,8
12/07/2024 4:00;61;22;28;15,4;43,4;1,5;0;5;0,5;177;0;70,9;564;0;0;4,4
12/07/2024 5:00;69;24;35;18,3;53,2;1,5;0;2;0,4;182;0;72,7;564;0;0;3,9
12/07/2024 6:00;123;48;128,9;27,5;156,5;3,5;0;2,1;0,4;182;0;70,7;564;2;0;16,4
12/07/2024 7:00;140;58;142,9;33;176;5,5;0;2,8;0,6;145;0;67,6;565;61;0;20,8
12/07/2024 8:00;79;26;48,9;21;69,9;1,8;0;9,9;1,2;105;0;56,1;565;355;0;4,6
12/07/2024 9:00;90;42;64,2;32,2;96,4;2,2;0;13,5;0,3;10;0;43,5;565;611;0;11,2
12/07/2024 10:00;52;24;20,7;14,3;35;1,1;0;25,2;0,9;111;0;37,4;565;543;0;3,1
12/07/2024 11:00;56;15;15,8;8,4;24,2;0,9;0;24,2;1,9;106;0;39,9;565;673;0;1,6
12/07/2024 12:00;35;9;17,3;8;25,4;0,9;0;25,1;2,5;95;0;40,6;565;626;0;1,3
12/07/2024 13:00;47;15;11,9;4,4;16,3;1;0;27,4;1,5;150;0;39,5;564;869;0;1,2
12/07/2024 14:00;50;18;17,4;10;27,4;0,8;0;23,7;1,4;99;0;47,5;564;208;0,5;2,2
12/07/2024 15:00;18;17;15,3;13,8;29,1;0,9;0;13,1;1,3;108;0;76;564;100;1,8;2,7
12/07/2024 16:00;24;13;15,6;8,9;24,5;1,1;0;16,5;1,4;122;0;72,4;563;274;0;2,6
12/07/2024 17:00;23;10;14,4;10,1;24,6;1;0;15,6;1,1;131;0;65,1;564;141;0;2,4
12/07/2024 18:00;22;7;13,9;12,4;26,3;1;0;12,3;1,2;123;0;69,1;564;26;0;2,1
12/07/2024 19:00;23;4;14,2;13,5;27,7;0,9;0;11;1,3;122;0;76,6;565;2;0;1,8
12/07/2024 20:00;19;7;17,6;14,8;32,4;0,9;0;9,9;1,2;127;0;78,1;565;0;0;2,2
12/07/2024 21:00;25;6;15,6;15,8;31,4;1;0;9,3;0,9;132;0;78,2;565;0;0;2,5
12/07/2024 22:00;16;8;16,5;16,3;32,7;1,1;0;9;0,7;138;0;78,4;566;0;0;2,6
12/07/2024 23:00;13;8;13,8;12,4;26,2;0,6;0;11,4;1,3;124;0;78,8;566;0;0;1,7
13/07/2024 0:00;8;4;12,9;7,9;20,8;0,5;0;16,3;1,2;130;0;80,8;566;0;0;1
13/07/2024 1:00;8;6;15,6;12,1;27,7;0,5;0;12,9;0,9;115;0;82,5;565;0;0;1,5
13/07/2024 2:00;8;6;14,2;6,6;20,8;0,7;0;18,9;1;133;0;79,9;565;0;0;0,6
13/07/2024 3:00;6;4;15,5;7,8;23,3;0,7;0;16,6;0,5;134;0;81,4;565;0;0,2;0,9
13/07/2024 4:00;4;2;15,4;5,6;21;0,6;0;17,4;0,9;96;0;82,6;565;0;0;1,3
13/07/2024 5:00;3;3;15,8;7,8;23,6;0,6;0;16,3;1,3;105;0;80,8;565;0;0;1,1
13/07/2024 6:00;6;6;18,5;12,8;31,3;0,6;0;9,6;1,3;125;0;84,9;565;2;0;2
13/07/2024 7:00;19;8;21,6;12,9;34,5;0,8;0;10,2;1,6;115;0;85,7;565;46;0;2,3
13/07/2024 8:00;8;6;24,6;12;36,6;0,9;0;11,1;1,6;104;0;85,2;566;138;0,7;2,5
13/07/2024 9:00;11;4;24,4;10;34,4;1;0;11,3;1,7;120;0;83,2;566;313;0,3;2,1
13/07/2024 10:00;27;0;27,9;7,8;35,6;1;0;13,1;2;111;0;68,3;566;351;0;0
13/07/2024 11:00;19;4;24,1;7,7;31,8;1;0;14,7;1,9;126;0;64,6;566;448;0;1,7
13/07/2024 12:00;20;4;22;6,9;28,9;0,9;0;15,8;2;117;0;60,7;565;520;0;1,1
13/07/2024 13:00;12;5;21,3;5,2;26,5;1;0;16,8;1,8;133;0;53;565;837;0;1,3
13/07/2024 14:00;8;2;20,4;5,1;25,4;1;0;18,5;2,2;119;0;49,2;564;916;0;1,1
13/07/2024 15:00;8;0,9;20,4;5,3;25,7;1;0;18,5;2,1;129;0;49,4;564;738;0;0,9
13/07/2024 16:00;11;2;22,5;7;29,5;1,1;0;17,4;2,3;112;0;49,7;564;538;0;0,9
13/07/2024 17:00;9;2;23;8,2;31,2;1;0;16,8;2,2;114;0;53,1;564;280;0;0,8
13/07/2024 18:00;9;3;29,3;11,5;40,7;0,9;0;12,5;1,8;99;0;55,9;564;145;0;1,5
13/07/2024 19:00;11;4;18,4;9,7;28,1;0,7;0;13,1;1,5;128;0;65,6;564;5;0;1,1
13/07/2024 20:00;11;1,1;18,2;9,5;27,7;0,7;0;12,3;1,1;123;0;71,9;565;0;0;1,1
13/07/2024 21:00;21;1,9;24,2;14,3;38,5;0,8;0;8,1;1,7;113;0;75,4;565;0;0;1,9
13/07/2024 22:00;20;4;29,5;14,9;44,4;0,9;0;7;1,5;103;0;75,4;565;0;0;2,1
13/07/2024 23:00;8;4;18,5;8,8;27,3;0,5;0;12,2;1,5;125;0;75,8;566;0;0;1
14/07/2024 0:00;7;2;18,5;8,8;27,3;0,5;0;11,9;1,4;124;0;78;566;0;0;0,9
14/07/2024 1:00;4;2;18,2;8,1;26,3;0,5;0;12,5;1,3;121;0;80,5;565;0;0;0,9
14/07/2024 2:00;2;1;18,5;9,2;27,7;0,8;0;11,8;1,2;112;0;83;565;0;0;0,8
14/07/2024 3:00;6;2;20,9;10,2;31,2;0,8;0;9,6;0,5;147;0;82,8;564;0;0;1,2
14/07/2024 4:00;11;6;18,4;8,4;26,8;1,4;0;11,6;0,6;123;0;84;564;0;0;1,8
14/07/2024 5:00;20;7;30;13,4;43,4;1,3;0;7,8;0,6;150;0;83,5;564;0;0;2,2
14/07/2024 6:00;21;4;21,4;13,6;34,9;0,9;0;6,1;0,5;126;0;84,3;565;2;0;1,2
14/07/2024 7:00;31;16;43;16,3;59,2;1,8;0;4,4;0,2;131;0;86,8;565;44;0;3,5
14/07/2024 8:00;18;10;34,3;11,6;45,8;1,6;0;9,6;0,6;123;0;77,9;565;110;0;2,5
14/07/2024 9:00;11;6;20,1;5,7;25,8;0,6;0;15,8;1,5;128;0;70,5;565;188;0;0,9
14/07/2024 10:00;6;3;20,1;5;25,1;0,6;0;17,9;1,3;138;0;62,3;565;270;0;0,7
14/07/2024 11:00;6;2;19,2;4,1;23,3;0,7;0;20,3;1,9;118;0;53,7;565;424;0;0,4
14/07/2024 12:00;6;2;19,5;4,5;24;0,8;0;18,8;1,9;122;0;47,9;565;948;0;0,5
14/07/2024 13:00;4;1;19,6;4,1;23,8;0,8;0;19,2;2,2;123;0;41;564;1240;0;0,4
14/07/2024 14:00;2;1;20,7;4,4;25,1;0,9;0;21,1;3,1;107;0;39;564;1180;0;0,3
14/07/2024 15:00;2;2;20,1;4,2;24,2;1,1;0;20,3;2,2;127;0;37,9;563;1086;0;0,5
14/07/2024 16:00;9;4;18,3;4,1;22,4;1,2;0;18,1;2,2;113;0;39,7;563;632;0;0,6
14/07/2024 17:00;14;3;17,6;4;21,6;1,2;0;18,1;1,5;133;0;51,9;563;325;0;0,7
14/07/2024 18:00;10;2;16,1;4,6;20,7;0,9;0;16,6;1,6;153;0;55,5;564;57;0;0,6
14/07/2024 19:00;8;5;17,8;7,5;25,3;0,9;0;13,7;1,7;136;0;66,2;564;4;0;0,8
14/07/2024 20:00;7;6;18,4;6,7;25,1;0,8;0;14;2,2;123;0;70,6;564;0;0;0,7
14/07/2024 21:00;5;5;17,3;4,4;21,6;0,8;0;16,1;1,5;133;0;73,3;565;0;0;0,6
14/07/2024 22:00;6;2;17,1;5,1;22,2;1;0;15,7;1,1;124;0;74;565;0;0;0,6
14/07/2024 23:00;4;1;16,8;3,7;20,6;1;0;16,6;0,8;151;0;74,4;565;0;0;0,5
